 2025-07-28 20:23:14,906 INFO werkzeug Thread-14 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:23:14] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:29:02,113 INFO werkzeug Thread-32 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:02] "GET / HTTP/1.1" 200 -
2025-07-28 20:29:02,452 INFO werkzeug Thread-33 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:02] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:29:10,689 INFO werkzeug Thread-34 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:10] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:29:10,990 INFO werkzeug Thread-35 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:10] "GET /report HTTP/1.1" 200 -
2025-07-28 20:29:11,329 INFO werkzeug Thread-36 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:11] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:29:20,821 INFO werkzeug Thread-37 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:20] "GET /report HTTP/1.1" 200 -
2025-07-28 20:29:21,114 INFO werkzeug Thread-38 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:21] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:29:22,701 INFO werkzeug Thread-39 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:22] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:29:22,736 INFO werkzeug Thread-40 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:22] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:29:24,003 INFO werkzeug Thread-41 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:24] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-07-28 20:29:24,316 INFO werkzeug Thread-42 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:24] "GET / HTTP/1.1" 200 -
2025-07-28 20:29:24,656 INFO werkzeug Thread-43 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:24] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:29:30,034 INFO werkzeug Thread-44 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:30] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:29:30,367 INFO werkzeug Thread-45 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:30] "GET /report HTTP/1.1" 200 -
2025-07-28 20:29:30,701 INFO werkzeug Thread-46 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:29:30] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:31:03,830 INFO werkzeug MainThread : [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5002
 * Running on http://192.168.190.19:5002
2025-07-28 20:31:03,830 INFO werkzeug MainThread : [33mPress CTRL+C to quit[0m
2025-07-28 20:31:03,976 INFO werkzeug Thread-1 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:03] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-07-28 20:31:04,235 INFO werkzeug Thread-3 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:04] "GET / HTTP/1.1" 200 -
2025-07-28 20:31:04,462 INFO werkzeug Thread-2 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:04] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:31:11,087 INFO werkzeug Thread-4 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:11] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:31:11,123 INFO werkzeug Thread-5 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:11] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:31:11,351 INFO werkzeug Thread-6 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:11] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:31:24,314 INFO werkzeug Thread-7 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:24] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:31:24,344 INFO werkzeug Thread-8 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:24] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:31:40,450 INFO werkzeug Thread-9 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:40] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:31:40,750 INFO werkzeug Thread-10 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:31:40] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:32:10,226 INFO werkzeug Thread-11 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:32:10] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:32:10,245 INFO werkzeug Thread-12 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:32:10] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:32:12,269 INFO werkzeug Thread-13 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:32:12] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:32:12,573 INFO werkzeug Thread-14 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:32:12] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:33:23,248 INFO werkzeug Thread-15 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:33:23] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:33:23,280 INFO werkzeug Thread-16 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:33:23] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:33:25,737 INFO werkzeug Thread-17 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:33:25] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:33:26,039 INFO werkzeug Thread-18 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:33:26] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:33:32,215 INFO werkzeug Thread-19 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:33:32] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:33:32,276 INFO werkzeug Thread-20 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:33:32] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:33:34,340 INFO werkzeug Thread-21 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:33:34] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:33:34,636 INFO werkzeug Thread-22 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:33:34] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:34:37,448 INFO werkzeug Thread-23 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:37] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:34:37,483 INFO werkzeug Thread-24 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:37] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:34:41,145 INFO werkzeug Thread-25 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:41] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:34:41,456 INFO werkzeug Thread-26 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:41] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:34:43,226 INFO werkzeug Thread-27 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:43] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-07-28 20:34:43,326 INFO werkzeug Thread-28 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:43] "GET / HTTP/1.1" 200 -
2025-07-28 20:34:43,484 INFO werkzeug Thread-29 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:43] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:34:49,309 INFO werkzeug Thread-30 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:49] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:34:49,641 INFO werkzeug Thread-31 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:49] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:34:49,975 INFO werkzeug Thread-32 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:49] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:34:52,800 INFO werkzeug Thread-33 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:52] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:34:53,104 INFO werkzeug Thread-34 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:53] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:34:57,051 INFO werkzeug Thread-35 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:57] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-07-28 20:34:57,121 INFO werkzeug Thread-36 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:57] "GET / HTTP/1.1" 200 -
2025-07-28 20:34:57,318 INFO werkzeug Thread-37 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:34:57] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:01,037 INFO werkzeug Thread-38 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:01] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:35:01,363 INFO werkzeug Thread-39 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:01] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:35:01,704 INFO werkzeug Thread-40 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:01] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:05,259 INFO werkzeug Thread-41 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:05] "GET /admin_target_setting/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:35:05,570 INFO werkzeug Thread-42 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:05] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:35:34,817 INFO werkzeug Thread-43 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:34] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:35:34,871 INFO werkzeug Thread-44 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:34] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:37,102 INFO werkzeug Thread-45 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:37] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:35:37,408 INFO werkzeug Thread-46 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:37] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:35:43,359 INFO werkzeug Thread-47 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:43] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:35:43,399 INFO werkzeug Thread-48 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:43] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:45,888 INFO werkzeug Thread-49 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:45] "GET /view_graphs/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:35:46,179 INFO werkzeug Thread-50 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:46] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:48,266 INFO werkzeug Thread-51 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:48] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-07-28 20:35:48,350 INFO werkzeug Thread-52 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:48] "GET / HTTP/1.1" 200 -
2025-07-28 20:35:48,519 INFO werkzeug Thread-53 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:48] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:52,461 INFO werkzeug Thread-54 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:52] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:35:52,799 INFO werkzeug Thread-55 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:52] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:35:53,136 INFO werkzeug Thread-56 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:53] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:35:56,587 INFO werkzeug Thread-57 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:56] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:35:56,903 INFO werkzeug Thread-58 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:35:56] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:36:01,245 INFO werkzeug Thread-59 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:01] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:36:01,332 INFO werkzeug Thread-60 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:01] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:36:04,927 INFO werkzeug Thread-61 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:04] "[32mGET /logout HTTP/1.1[0m" 302 -
2025-07-28 20:36:05,234 INFO werkzeug Thread-62 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:05] "GET / HTTP/1.1" 200 -
2025-07-28 20:36:05,566 INFO werkzeug Thread-63 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:05] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:36:10,637 INFO werkzeug Thread-64 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:10] "[32mPOST / HTTP/1.1[0m" 302 -
2025-07-28 20:36:10,982 INFO werkzeug Thread-65 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:10] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:36:11,315 INFO werkzeug Thread-66 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:11] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:36:15,035 INFO werkzeug Thread-67 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:15] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:36:15,336 INFO werkzeug Thread-68 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:36:15] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:37:27,803 INFO werkzeug Thread-69 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:37:27] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:37:27,878 INFO werkzeug Thread-70 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:37:27] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:38:05,942 INFO werkzeug Thread-71 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:38:05] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:38:06,235 INFO werkzeug Thread-72 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:38:06] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:38:08,647 INFO werkzeug Thread-73 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:38:08] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:38:08,712 INFO werkzeug Thread-74 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:38:08] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:25,077 INFO werkzeug Thread-76 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:25] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:39:25,103 INFO werkzeug Thread-77 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:25] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:29,953 INFO werkzeug Thread-78 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:29] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:39:30,256 INFO werkzeug Thread-79 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:30] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:39:31,684 INFO werkzeug Thread-80 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:31] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:39:31,751 INFO werkzeug Thread-81 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:31] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:42,586 INFO werkzeug Thread-82 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:42] "GET /view_report/%25D8%25A7%25DB%258C%25D8%25A6%25D8%25B1%25D9%25BE%25D9%2588%25D8%25B1%25D9%25B9 HTTP/1.1" 200 -
2025-07-28 20:39:42,889 INFO werkzeug Thread-83 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:42] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:48,638 INFO werkzeug Thread-84 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:48] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:39:48,690 INFO werkzeug Thread-85 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:48] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
2025-07-28 20:39:53,157 INFO werkzeug Thread-86 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:53] "GET /view_report/%25DA%25AF%25D9%2584%25D8%25A8%25D8%25B1%25DA%25AF%2520%25D9%2588%25D8%25B3%25D8%25B7%25DB%258C HTTP/1.1" 200 -
2025-07-28 20:39:53,463 INFO werkzeug Thread-87 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:53] "[36mGET /static/style.css?v=3 HTTP/1.1[0m" 304 -
2025-07-28 20:39:56,166 INFO werkzeug Thread-88 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:56] "GET /dashboard HTTP/1.1" 200 -
2025-07-28 20:39:56,214 INFO werkzeug Thread-89 (process_request_thread) : 127.0.0.1 - - [28/Jul/2025 20:39:56] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
